id,title,crew,homepage,tags
218,The Terminator,JamesCameron,http://www.mgm.com/#/our-titles/1970/The-Terminator/,"['In', 'the', 'post-apocalyptic', 'future,', 'reigning', 'tyrannical', 'supercomputers', 'teleport', 'a', 'cyborg', 'assassin', 'known', 'as', 'the', '""Terminator""', 'back', 'to', '1984', 'to', 'kill', 'Sarah', 'Connor,', 'whose', 'unborn', 'son', 'is', 'destined', 'to', 'lead', 'insurgents', 'against', '21st', 'century', 'mechanical', 'hegemony.', 'Meanwhile,', 'the', 'human-resistance', 'movement', 'dispatches', 'a', 'lone', 'warrior', 'to', 'safeguard', 'Sarah.', 'Can', 'he', 'stop', 'the', 'virtually', 'indestructible', 'killing', 'machine?', 'Action', 'Thriller', 'ScienceFiction']"
105,Back to the Future,RobertZemeckis,http://www.backtothefuture.com/movies/backtothefuture1,"['Eighties', 'teenager', 'Marty', 'McFly', 'is', 'accidentally', 'sent', 'back', 'in', 'time', 'to', '1955,', 'inadvertently', 'disrupting', 'his', ""parents'"", 'first', 'meeting', 'and', 'attracting', 'his', ""mother's"", 'romantic', 'interest.', 'Marty', 'must', 'repair', 'the', 'damage', 'to', 'history', 'by', 'rekindling', 'his', ""parents'"", 'romance', 'and', '-', 'with', 'the', 'help', 'of', 'his', 'eccentric', 'inventor', 'friend', 'Doc', 'Brown', '-', 'return', 'to', '1985.', 'Adventure', 'Comedy', 'ScienceFiction', 'Family']"
756,Fantasia,SamuelArmstrong,http://movies.disney.com/fantasia,"['Walt', ""Disney's"", 'timeless', 'masterpiece', 'is', 'an', 'extravaganza', 'of', 'sight', 'and', 'sound!', 'See', 'the', 'music', 'come', 'to', 'life,', 'hear', 'the', 'pictures', 'burst', 'into', 'song', 'and', 'experience', 'the', 'excitement', 'that', 'is', 'Fantasia', 'over', 'and', 'over', 'again.', 'Animation', 'Family', 'Music']"
89,Indiana Jones and the Last Crusade,StevenSpielberg,http://www.indianajones.com/crusade,"['When', 'Dr.', 'Henry', 'Jones', 'Sr.', 'suddenly', 'goes', 'missing', 'while', 'pursuing', 'the', 'Holy', 'Grail,', 'eminent', 'archaeologist', 'Indiana', 'must', 'team', 'up', 'with', 'Marcus', 'Brody,', 'Sallah', 'and', 'Elsa', 'Schneider', 'to', 'follow', 'in', 'his', ""father's"", 'footsteps', 'and', 'stop', 'the', 'Nazis', 'from', 'recovering', 'the', 'power', 'of', 'eternal', 'life.', 'Adventure', 'Action']"
199,Star Trek: First Contact,JonathanFrakes,http://www.startrek.com/startrek/view/series/MOV/008/index.html,"['The', 'Borg,', 'a', 'relentless', 'race', 'of', 'cyborgs,', 'are', 'on', 'a', 'direct', 'course', 'for', 'Earth.', 'Violating', 'orders', 'to', 'stay', 'away', 'from', 'the', 'battle,', 'Captain', 'Picard', 'and', 'the', 'crew', 'of', 'the', 'newly-commissioned', 'USS', 'Enterprise', 'E', 'pursue', 'the', 'Borg', 'back', 'in', 'time', 'to', 'prevent', 'the', 'invaders', 'from', 'changing', 'Federation', 'history', 'and', 'assimilating', 'the', 'galaxy.', 'ScienceFiction', 'Action', 'Adventure', 'Thriller']"
578,Jaws,StevenSpielberg,http://www.jaws25.com/,"['An', 'insatiable', 'great', 'white', 'shark', 'terrorizes', 'the', 'townspeople', 'of', 'Amity', 'Island,', 'The', 'police', 'chief,', 'an', 'oceanographer', 'and', 'a', 'grizzled', 'shark', 'hunter', 'seek', 'to', 'destroy', 'the', 'bloodthirsty', 'beast.', 'Horror', 'Thriller', 'Adventure']"
607,Men in Black,BarrySonnenfeld,http://www.sonypictures.com/homevideo/meninblack/,"['Men', 'in', 'Black', 'follows', 'the', 'exploits', 'of', 'agents', 'Kay', 'and', 'Jay,', 'members', 'of', 'a', 'top-secret', 'organization', 'established', 'to', 'monitor', 'and', 'police', 'alien', 'activity', 'on', 'Earth.', 'The', 'two', 'Men', 'in', 'Black', 'find', 'themselves', 'in', 'the', 'middle', 'of', 'the', 'deadly', 'plot', 'by', 'an', 'intergalactic', 'terrorist', 'who', 'has', 'arrived', 'on', 'Earth', 'to', 'assassinate', 'two', 'ambassadors', 'from', 'opposing', 'galaxies.', 'In', 'order', 'to', 'prevent', 'worlds', 'from', 'colliding,', 'the', 'MiB', 'must', 'track', 'down', 'the', 'terrorist', 'and', 'prevent', 'the', 'destruction', 'of', 'Earth.', ""It's"", 'just', 'another', 'typical', 'day', 'for', 'the', 'Men', 'in', 'Black.', 'Action', 'Adventure', 'Comedy', 'ScienceFiction']"
1669,The Hunt for Red October,JohnMcTiernan,http://www.paramount.com/movies/hunt-red-october,"['A', 'new', 'Soviet', 'nuclear', 'missile', 'sub', '(a', 'Boomer)', 'heading', 'out', 'on', 'her', 'maiden', 'voyage', 'that', 'is', 'being', 'tracked', 'by', 'a', 'Los', 'Angeles', 'class', 'American', 'submarine', 'suddenly', 'goes', 'silent', 'and', '""disappears"".', 'This', 'focuses', 'the', 'attention', 'of', 'both', 'U.S.', 'Intelligence', 'and', 'the', 'U.S.', 'Navy', 'on', 'the', 'Russian', 'Sub', 'Commander', '.', 'When', 'it', 'is', 'determined', 'that', 'the', 'silent', 'Soviet', 'Boomer', 'may', 'be', 'headed', 'for', 'American', 'coastal', 'waters', 'panic', 'ensues.', 'A', 'CIA', 'analyst,', 'Jack', 'Ryan,', 'convinces', 'the', 'brass', 'that', 'the', ""Boomer's"", 'commander', 'may', 'intend', 'something', 'other', 'than', 'a', 'nuclear', 'first', 'strike', 'in', 'mind.', 'A', 'perilous', 'and', 'tense', 'cat-and-mouse', 'game', 'ensues.', 'Action', 'Adventure', 'Thriller']"
9714,Home Alone 3,RajaGosnell,http://www.ha3.com/,"['9-year-old', 'Alex', 'Pruitt', 'is', 'home', 'alone', 'with', 'the', 'chicken', 'pox.', 'Turns', 'out,', 'due', 'to', 'a', 'mix-up', 'among', 'nefarious', 'spies,', 'Alex', 'was', 'given', 'a', 'toy', 'car', 'concealing', 'a', 'top-secret', 'microchip.', 'Now', 'Alex', 'must', 'fend', 'off', 'the', 'spies', 'as', 'they', 'try', 'break', 'into', 'his', 'house', 'to', 'get', 'it', 'back.', 'Comedy', 'Family']"
714,Tomorrow Never Dies,RogerSpottiswoode,http://www.mgm.com/view/movie/2029/Tomorrow-Never-Dies/,"['A', 'deranged', 'media', 'mogul', 'is', 'staging', 'international', 'incidents', 'to', 'pit', 'the', ""world's"", 'superpowers', 'against', 'each', 'other.', 'Now', '007', 'must', 'take', 'on', 'this', 'evil', 'mastermind', 'in', 'an', 'adrenaline-charged', 'battle', 'to', 'end', 'his', 'reign', 'of', 'terror', 'and', 'prevent', 'global', 'pandemonium.', 'Adventure', 'Action', 'Thriller']"
948,Halloween,JohnCarpenter,http://www.theofficialjohncarpenter.com/halloween/,"['In', 'John', ""Carpenter's"", 'horror', 'classic,', 'a', 'psychotic', 'murderer,', 'institutionalized', 'since', 'childhood', 'for', 'the', 'murder', 'of', 'his', 'sister,', 'escapes', 'and', 'stalks', 'a', 'bookish', 'teenage', 'girl', 'and', 'her', 'friends', 'while', 'his', 'doctor', 'chases', 'him', 'through', 'the', 'streets.', 'Horror', 'Thriller']"
11281,Halloween II,RickRosenthal,https://www.uphe.com/movies/halloween-ii,"['After', 'failing', 'to', 'kill', 'stubborn', 'survivor', 'Laurie', 'and', 'taking', 'a', 'bullet', 'or', 'six', 'from', 'former', 'psychiatrist', 'Dr.', 'Sam', 'Loomis,', 'Michael', 'Myers', 'has', 'followed', 'Laurie', 'to', 'the', 'Haddonfield', 'Memorial', 'Hospital,', 'where', ""she's"", 'been', 'admitted', 'for', ""Myers'"", 'attempt', 'on', 'her', 'life.', 'The', 'institution', 'proves', 'to', 'be', 'particularly', 'suited', 'to', 'serial', 'killers,', 'however,', 'as', 'Myers', 'cuts,', 'stabs', 'and', 'slashes', 'his', 'way', 'through', 'hospital', 'staff', 'to', 'reach', 'his', 'favorite', 'victim.', 'Horror', 'Thriller']"
9552,The Exorcist,WilliamFriedkin,http://theexorcist.warnerbros.com/,"['12-year-old', 'Regan', 'MacNeil', 'begins', 'to', 'adapt', 'an', 'explicit', 'new', 'personality', 'as', 'strange', 'events', 'befall', 'the', 'local', 'area', 'of', 'Georgetown.', 'Her', 'mother', 'becomes', 'torn', 'between', 'science', 'and', 'superstition', 'in', 'a', 'desperate', 'bid', 'to', 'save', 'her', 'daughter,', 'and', 'ultimately', 'turns', 'to', 'her', 'last', 'hope:', 'Father', 'Damien', 'Karras,', 'a', 'troubled', 'priest', 'who', 'is', 'struggling', 'with', 'his', 'own', 'faith.', 'Drama', 'Horror', 'Thriller']"
165,Back to the Future Part II,RobertZemeckis,http://www.backtothefuture.com/movies/backtothefuture2,"['Marty', 'and', 'Doc', 'are', 'at', 'it', 'again', 'in', 'this', 'wacky', 'sequel', 'to', 'the', '1985', 'blockbuster', 'as', 'the', 'time-traveling', 'duo', 'head', 'to', '2015', 'to', 'nip', 'some', 'McFly', 'family', 'woes', 'in', 'the', 'bud.', 'But', 'things', 'go', 'awry', 'thanks', 'to', 'bully', 'Biff', 'Tannen', 'and', 'a', 'pesky', 'sports', 'almanac.', 'In', 'a', 'last-ditch', 'attempt', 'to', 'set', 'things', 'straight,', 'Marty', 'finds', 'himself', 'bound', 'for', '1955', 'and', 'face', 'to', 'face', 'with', 'his', 'teenage', 'parents', '--', 'again.', 'Adventure', 'Comedy', 'Family', 'ScienceFiction']"
196,Back to the Future Part III,RobertZemeckis,http://www.backtothefuture.com/movies/backtothefuture3,"['The', 'final', 'installment', 'of', 'the', 'Back', 'to', 'the', 'Future', 'trilogy', 'finds', 'Marty', 'digging', 'the', 'trusty', 'DeLorean', 'out', 'of', 'a', 'mineshaft', 'and', 'looking', 'up', 'Doc', 'in', 'the', 'Wild', 'West', 'of', '1885.', 'But', 'when', 'their', 'time', 'machine', 'breaks', 'down,', 'the', 'travelers', 'are', 'stranded', 'in', 'a', 'land', 'of', 'spurs.', 'More', 'problems', 'arise', 'when', 'Doc', 'falls', 'for', 'pretty', 'schoolteacher', 'Clara', 'Clayton,', 'and', 'Marty', 'tangles', 'with', 'Buford', 'Tannen.', 'Adventure', 'Comedy', 'Family', 'ScienceFiction']"
3170,Bambi,DavidHand,http://movies.disney.com/bambi,"[""Bambi's"", 'tale', 'unfolds', 'from', 'season', 'to', 'season', 'as', 'the', 'young', 'prince', 'of', 'the', 'forest', 'learns', 'about', 'life,', 'love,', 'and', 'friends.', 'Animation', 'Drama', 'Family']"
242,The Godfather: Part III,FrancisFordCoppola,http://www.imdb.com/title/tt0099674/,"['In', 'the', 'midst', 'of', 'trying', 'to', 'legitimize', 'his', 'business', 'dealings', 'in', '1979', 'New', 'York', 'and', 'Italy,', 'aging', 'mafia', 'don,', 'Michael', 'Corleone', 'seeks', 'forgiveness', 'for', 'his', 'sins', 'while', 'taking', 'a', 'young', 'protege', 'under', 'his', 'wing.', 'Crime', 'Drama', 'Thriller']"
9325,The Jungle Book,WolfgangReitherman,http://movies.disney.com/the-jungle-book-1967,"['The', 'boy', 'Mowgli', 'makes', 'his', 'way', 'to', 'the', 'man-village', 'with', 'Bagheera,', 'the', 'wise', 'panther.', 'Along', 'the', 'way', 'he', 'meets', 'jazzy', 'King', 'Louie,', 'the', 'hypnotic', 'snake', 'Kaa', 'and', 'the', 'lovable,', 'happy-go-lucky', 'bear', 'Baloo,', 'who', 'teaches', 'Mowgli', '""The', 'Bare', 'Necessities""', 'of', 'life', 'and', 'the', 'true', 'meaning', 'of', 'friendship.', 'Family', 'Animation', 'Adventure']"
12230,One Hundred and One Dalmatians,HamiltonLuske,http://movies.disney.com/101-dalmatians-1961,"['When', 'a', 'litter', 'of', 'dalmatian', 'puppies', 'are', 'abducted', 'by', 'the', 'minions', 'of', 'Cruella', 'De', 'Vil,', 'the', 'parents', 'must', 'find', 'them', 'before', 'she', 'uses', 'them', 'for', 'a', 'diabolical', 'fashion', 'statement.', 'Adventure', 'Animation', 'Comedy', 'Family']"
15969,The Return of Jafar,AlanZaslove,http://movies.disney.com/aladdin-the-return-of-jafar,"['The', 'evil', 'Jafar', 'escapes', 'from', 'the', 'magic', 'lamp', 'as', 'an', 'all-powerful', 'genie,', 'ready', 'to', 'plot', 'his', 'revenge', 'against', 'Aladdin.', 'From', 'battling', 'elusive', 'villains', 'atop', 'winged', 'horses,', 'to', 'dodging', 'flames', 'inside', 'an', 'exploding', 'lava', 'pit,', ""it's"", 'up', 'to', 'Aladdin', '-', 'with', 'Princess', 'Jasmine', 'and', 'the', 'outrageously', 'funny', 'Genie', 'by', 'his', 'side', '-', 'to', 'save', 'the', 'kingdom', 'once', 'and', 'for', 'all.', 'Family', 'Adventure', 'Animation', 'Romance']"
87,Indiana Jones and the Temple of Doom,StevenSpielberg,http://www.indianajones.com,"['After', 'arriving', 'in', 'India,', 'Indiana', 'Jones', 'is', 'asked', 'by', 'a', 'desperate', 'village', 'to', 'find', 'a', 'mystical', 'stone.', 'He', 'agrees', '–', 'and', 'stumbles', 'upon', 'a', 'secret', 'cult', 'plotting', 'a', 'terrible', 'plan', 'in', 'the', 'catacombs', 'of', 'an', 'ancient', 'palace.', 'Adventure', 'Action']"
36647,Blade,StephenNorrington,http://www.warnerbros.com/blade,"['When', ""Blade's"", 'mother', 'was', 'bitten', 'by', 'a', 'vampire', 'during', 'pregnancy,', 'she', 'did', 'not', 'know', 'that', 'she', 'gave', 'her', 'son', 'a', 'special', 'gift', 'while', 'dying:', 'All', 'the', 'good', 'vampire', 'attributes', 'in', 'combination', 'with', 'the', 'best', 'human', 'skills.', 'Blade', 'and', 'his', 'mentor', 'Whistler', 'battle', 'an', 'evil', 'vampire', 'rebel', '(Deacon', 'Frost)', 'who', 'plans', 'to', 'take', 'over', 'the', 'outdated', 'vampire', 'council,', 'capture', 'Blade', 'and', 'resurrect', 'voracious', 'blood', 'god', 'La', 'Magra.', 'Horror', 'Action']"
1091,The Thing,JohnCarpenter,http://www.theofficialjohncarpenter.com/the-thing/,"['Scientists', 'in', 'the', 'Antarctic', 'are', 'confronted', 'by', 'a', 'shape-shifting', 'alien', 'that', 'assumes', 'the', 'appearance', 'of', 'the', 'people', 'that', 'it', 'kills.', 'Horror', 'Mystery', 'ScienceFiction']"
9945,Vampires,JohnCarpenter,http://www.theofficialjohncarpenter.com/vampires/,"['The', 'church', 'enlists', 'a', 'team', 'of', 'vampire-hunters', 'to', 'hunt', 'down', 'and', 'destroy', 'a', 'group', 'of', 'vampires', 'searching', 'for', 'an', 'ancient', 'relic', 'that', 'will', 'allow', 'them', 'to', 'exist', 'in', 'sunlight.', 'Action', 'Drama', 'Fantasy', 'Horror', 'Thriller']"
707,A View to a Kill,JohnGlen,http://www.mgm.com/view/movie/2101/A-View-to-a-Kill/,"['A', 'newly', 'developed', 'microchip', 'designed', 'by', 'Zorin', 'Industries', 'for', 'the', 'British', 'Government', 'that', 'can', 'survive', 'the', 'electromagnetic', 'radiation', 'caused', 'by', 'a', 'nuclear', 'explosion', 'has', 'landed', 'in', 'the', 'hands', 'of', 'the', 'KGB.', 'James', 'Bond', 'must', 'find', 'out', 'how', 'and', 'why.', 'His', 'suspicions', 'soon', 'lead', 'him', 'to', 'big', 'industry', 'leader', 'Max', 'Zorin.', 'Adventure', 'Action', 'Thriller']"
871,Planet of the Apes,FranklinJ.Schaffner,http://www.foxmovies.com/movies/planet-of-the-apes,"['An', 'U.S.', 'Spaceship', 'lands', 'on', 'a', 'desolate', 'planet,', 'stranding', 'astronaut', 'Taylor', 'in', 'a', 'world', 'dominated', 'by', 'apes,', '2000', 'years', 'into', 'the', 'future,', 'who', 'use', 'a', 'primitive', 'race', 'of', 'humans', 'for', 'experimentation', 'and', 'sport.', 'Soon', 'Taylor', 'finds', 'himself', 'among', 'the', 'hunted,', 'his', 'life', 'in', 'the', 'hands', 'of', 'a', 'benevolent', 'chimpanzee', 'scientist.', 'ScienceFiction', 'Adventure', 'Drama', 'Action']"
603,The Matrix,LanaWachowski,http://www.warnerbros.com/matrix,"['Set', 'in', 'the', '22nd', 'century,', 'The', 'Matrix', 'tells', 'the', 'story', 'of', 'a', 'computer', 'hacker', 'who', 'joins', 'a', 'group', 'of', 'underground', 'insurgents', 'fighting', 'the', 'vast', 'and', 'powerful', 'computers', 'who', 'now', 'rule', 'the', 'earth.', 'Action', 'ScienceFiction']"
564,The Mummy,StephenSommers,http://www.mummyvideo.com/,"['Dashing', 'legionnaire', 'Rick', ""O'Connell"", 'and', 'his', 'companion,', 'Beni', 'stumble', 'upon', 'the', 'hidden', 'ruins', 'of', 'Hamunaptra', 'while', 'in', 'the', 'midst', 'of', 'a', 'battle', 'in', '1923,', '3,000', 'years', 'after', 'Imhotep', 'has', 'suffered', 'a', 'fate', 'worse', 'than', 'death', '–', 'his', 'body', 'will', 'remain', 'undead', 'for', 'all', 'eternity', 'as', 'a', 'punishment', 'for', 'a', 'forbidden', 'love.', 'Adventure', 'Action', 'Fantasy']"
1893,Star Wars: Episode I - The Phantom Menace,GeorgeLucas,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,"['Anakin', 'Skywalker,', 'a', 'young', 'slave', 'strong', 'with', 'the', 'Force,', 'is', 'discovered', 'on', 'Tatooine.', 'Meanwhile,', 'the', 'evil', 'Sith', 'have', 'returned,', 'enacting', 'their', 'plot', 'for', 'revenge', 'against', 'the', 'Jedi.', 'Adventure', 'Action', 'ScienceFiction']"
36685,The Rocky Horror Picture Show,JimSharman,http://www.rockyhorror.com/,"['Sweethearts', 'Brad', 'and', 'Janet,', 'stuck', 'with', 'a', 'flat', 'tire', 'during', 'a', 'storm,', 'discover', 'the', 'eerie', 'mansion', 'of', 'Dr.', 'Frank-N-Furter,', 'a', 'transvestite', 'scientist.', 'As', 'their', 'innocence', 'is', 'lost,', 'Brad', 'and', 'Janet', 'meet', 'a', 'houseful', 'of', 'wild', 'characters,', 'including', 'a', 'rocking', 'biker', 'and', 'a', 'creepy', 'butler.', 'Through', 'elaborate', 'dances', 'and', 'rock', 'songs,', 'Frank-N-Furter', 'unveils', 'his', 'latest', 'creation:', 'a', 'muscular', 'man', 'named', ""'Rocky'."", 'Comedy', 'Horror', 'Music', 'ScienceFiction']"
37135,Tarzan,KevinLima,http://disneydvd.disney.go.com/tarzanr-special-edition.html,"['Tarzan', 'was', 'a', 'small', 'orphan', 'who', 'was', 'raised', 'by', 'an', 'ape', 'named', 'Kala', 'since', 'he', 'was', 'a', 'child.', 'He', 'believed', 'that', 'this', 'was', 'his', 'family,', 'but', 'on', 'an', 'expedition', 'Jane', 'Porter', 'is', 'rescued', 'by', 'Tarzan.', 'He', 'then', 'finds', 'out', 'that', ""he's"", 'human.', 'Now', 'Tarzan', 'must', 'make', 'the', 'decision', 'as', 'to', 'which', 'family', 'he', 'should', 'belong', 'to...', 'Adventure', 'Animation', 'Drama', 'Family']"
2667,The Blair Witch Project,DanielMyrick,http://www.blairwitch.com/,"['In', 'October', 'of', '1994', 'three', 'student', 'filmmakers', 'disappeared', 'in', 'the', 'woods', 'near', 'Burkittsville,', 'Maryland,', 'while', 'shooting', 'a', 'documentary.', 'A', 'year', 'later', 'their', 'footage', 'was', 'found.', 'Horror', 'Mystery']"
620,Ghostbusters,IvanReitman,http://www.ghostbusters.com/,"['After', 'losing', 'their', 'academic', 'posts', 'at', 'a', 'prestigious', 'university,', 'a', 'team', 'of', 'parapsychologists', 'goes', 'into', 'business', 'as', 'proton-pack-toting', '""ghostbusters""', 'who', 'exterminate', 'ghouls,', 'hobgoblins', 'and', 'supernatural', 'pests', 'of', 'all', 'stripes.', 'An', 'ad', 'campaign', 'pays', 'off', 'when', 'a', 'knockout', 'cellist', 'hires', 'the', 'squad', 'to', 'purge', 'her', 'swanky', 'digs', 'of', 'demons', 'that', 'appear', 'to', 'be', 'living', 'in', 'her', 'refrigerator.', 'Comedy', 'Fantasy']"
9638,Phantasm,DonCoscarelli,http://phantasm.com,"['A', 'young', 'boy', 'and', 'his', 'friends', 'face', 'off', 'against', 'a', 'mysterious', 'grave', 'robber', 'known', 'only', 'as', 'the', 'Tall', 'Man,', 'who', 'keeps', 'a', 'mysterious', 'arsenal', 'of', 'terrible', 'weapons', 'with', 'him.', 'Horror', 'ScienceFiction']"
658,Goldfinger,GuyHamilton,http://www.mgm.com/view/movie/760/Goldfinger/,"['Special', 'agent', '007', '(Sean', 'Connery)', 'comes', 'face', 'to', 'face', 'with', 'one', 'of', 'the', 'most', 'notorious', 'villains', 'of', 'all', 'time,', 'and', 'now', 'he', 'must', 'outwit', 'and', 'outgun', 'the', 'powerful', 'tycoon', 'to', 'prevent', 'him', 'from', 'cashing', 'in', 'on', 'a', 'devious', 'scheme', 'to', 'raid', 'Fort', 'Knox', '--', 'and', 'obliterate', 'the', ""world's"", 'economy.', 'Adventure', 'Action', 'Thriller']"
657,From Russia with Love,TerenceYoung,http://www.mgm.com/view/movie/717/From-Russia-With-Love/,"['Agent', '007', 'is', 'back', 'in', 'the', 'second', 'installment', 'of', 'the', 'James', 'Bond', 'series,', 'this', 'time', 'battling', 'a', 'secret', 'crime', 'organization', 'known', 'as', 'SPECTRE.', 'Russians', 'Rosa', 'Klebb', 'and', 'Kronsteen', 'are', 'out', 'to', 'snatch', 'a', 'decoding', 'device', 'known', 'as', 'the', 'Lektor,', 'using', 'the', 'ravishing', 'Tatiana', 'to', 'lure', 'Bond', 'into', 'helping', 'them.', 'Bond', 'willingly', 'travels', 'to', 'meet', 'Tatiana', 'in', 'Istanbul,', 'where', 'he', 'must', 'rely', 'on', 'his', 'wits', 'to', 'escape', 'with', 'his', 'life', 'in', 'a', 'series', 'of', 'deadly', 'encounters', 'with', 'the', 'enemy', 'Action', 'Thriller', 'Adventure']"
646,Dr. No,TerenceYoung,http://www.mgm.com/#/our-titles/566/Dr.-No,"['In', 'the', 'film', 'that', 'launched', 'the', 'James', 'Bond', 'saga,', 'Agent', '007', 'battles', 'mysterious', 'Dr.', 'No,', 'a', 'scientific', 'genius', 'bent', 'on', 'destroying', 'the', 'U.S.', 'space', 'program.', 'As', 'the', 'countdown', 'to', 'disaster', 'begins,', 'Bond', 'must', 'go', 'to', 'Jamaica,', 'where', 'he', 'encounters', 'beautiful', 'Honey', 'Ryder,', 'to', 'confront', 'a', 'megalomaniacal', 'villain', 'in', 'his', 'massive', 'island', 'headquarters.', 'Adventure', 'Action', 'Thriller']"
16162,The Best Man,MalcolmD.Lee,http://www.universalpictures.com/bestman/,"['Harper,', 'a', 'writer', ""who's"", 'about', 'to', 'explode', 'into', 'the', 'mainstream', 'leaves', 'behind', 'his', 'girlfriend', 'Robin', 'and', 'heads', 'to', 'New', 'York', 'City', 'to', 'serve', 'as', 'best', 'man', 'for', 'his', 'friend', ""Lance's"", 'wedding.', 'Once', 'there,', 'he', 'reunites', 'with', 'the', 'rest', 'of', 'his', 'college', 'circle.', 'Drama', 'Comedy']"
699,For Your Eyes Only,JohnGlen,http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,"['A', 'British', 'spy', 'ship', 'has', 'sunk', 'and', 'on', 'board', 'was', 'a', 'hi-tech', 'encryption', 'device.', 'James', 'Bond', 'is', 'sent', 'to', 'find', 'the', 'device', 'that', 'holds', 'British', 'launching', 'instructions', 'before', 'the', 'enemy', 'Soviets', 'get', 'to', 'it', 'first.', 'Adventure', 'Action', 'Thriller']"
709,Licence to Kill,JohnGlen,http://www.mgm.com/view/movie/1111/License-to-Kill/,"['James', 'Bond', 'and', 'his', 'American', 'colleague', 'Felix', 'Leiter', 'arrest', 'the', 'drug', 'lord', 'Sanchez', 'who', 'succeeds', 'in', 'escaping', 'and', 'takes', 'revenge', 'on', 'Felix', 'and', 'his', 'wife.', 'Bond', 'knows', 'but', 'just', 'one', 'thing:', 'revenge.', 'Adventure', 'Action', 'Thriller']"
253,Live and Let Die,GuyHamilton,http://www.mgm.com/view/movie/1130/Live-and-Let-Die/,"['James', 'Bond', 'must', 'investigate', 'a', 'mysterious', 'murder', 'case', 'of', 'a', 'British', 'agent', 'in', 'New', 'Orleans.', 'Soon', 'he', 'finds', 'himself', 'up', 'against', 'a', 'gangster', 'boss', 'named', 'Mr.', 'Big.', 'Adventure', 'Action', 'Thriller']"
660,Thunderball,TerenceYoung,http://www.mgm.com/view/movie/2009/Thunderball/,"['A', 'criminal', 'organization', 'has', 'obtained', 'two', 'nuclear', 'bombs', 'and', 'are', 'asking', 'for', 'a', '100', 'million', 'pound', 'ransom', 'in', 'the', 'form', 'of', 'diamonds', 'in', 'seven', 'days', 'or', 'they', 'will', 'use', 'the', 'weapons.', 'The', 'secret', 'service', 'sends', 'James', 'Bond', 'to', 'the', 'Bahamas', 'to', 'once', 'again', 'save', 'the', 'world.', 'Adventure', 'Action', 'Thriller']"
18111,Bride of Re-Animator,BrianYuzna,http://www.re-animatorfilms.com/BrideRe-Animator.html,"['Herbert', 'West', 'once', 'again', 'revives', 'the', 'dead.', 'This', 'time,', 'he', 'brings', ""Dan's"", ""ex-girlfriend's"", 'heart', 'back', 'inside', 'a', ""'perfect'"", 'body.', 'Dr.', 'Hill', 'returns', 'as', 'the', 'evil', 'nemesis', 'who', 'lost', 'his', 'head.', 'Comedy', 'Horror', 'ScienceFiction']"
36643,The World Is Not Enough,MichaelApted,http://www.mgm.com/view/movie/231/The-World-Is-Not-Enough/,"['Greed,', 'revenge,', 'world', 'dominance', 'and', 'high-tech', 'terrorism', '–', ""it's"", 'all', 'in', 'a', ""day's"", 'work', 'for', 'Bond,', ""who's"", 'on', 'a', 'mission', 'to', 'a', 'protect', 'beautiful', 'oil', 'heiress', 'from', 'a', 'notorious', 'terrorist.', 'In', 'a', 'race', 'against', 'time', 'that', 'culminates', 'in', 'a', 'dramatic', 'submarine', 'showdown,', 'Bond', 'works', 'to', 'defuse', 'the', 'international', 'power', 'struggle', 'that', 'has', 'the', ""world's"", 'oil', 'supply', 'hanging', 'in', 'the', 'balance.', 'Adventure', 'Action', 'Thriller']"
863,Toy Story 2,JohnLasseter,http://toystory.disney.com/toy-story-2,"['Andy', 'heads', 'off', 'to', 'Cowboy', 'Camp,', 'leaving', 'his', 'toys', 'to', 'their', 'own', 'devices.', 'Things', 'shift', 'into', 'high', 'gear', 'when', 'an', 'obsessive', 'toy', 'collector', 'named', 'Al', 'McWhiggen,', 'owner', 'of', ""Al's"", 'Toy', 'Barn', 'kidnaps', 'Woody.', ""Andy's"", 'toys', 'mount', 'a', 'daring', 'rescue', 'mission,', 'Buzz', 'Lightyear', 'meets', 'his', 'match', 'and', 'Woody', 'has', 'to', 'decide', 'where', 'he', 'and', 'his', 'heart', 'truly', 'belong.', 'Animation', 'Comedy', 'Family']"
25188,The Last Picture Show,PeterBogdanovich,http://www.filmsite.org/lastp.html,"['The', 'coming', 'of', 'age', 'of', 'a', 'youth', 'named', 'Sonny', 'in', 'a', 'small', 'Texas', 'town', 'in', 'the', '1950s.', 'Drama']"
49948,Fantasia 2000,JamesAlgar,http://movies.disney.com/fantasia-2000,"['Blending', 'lively', 'music', 'and', 'brilliant', 'animation,', 'this', 'sequel', 'to', 'the', 'original', ""'Fantasia'"", 'restores', ""'The"", ""Sorcerer's"", ""Apprentice'"", 'and', 'adds', 'seven', 'new', 'shorts.', 'Animation', 'Family', 'Music']"
8374,The Boondock Saints,TroyDuffy,http://www.theboondocksaints.com,"['With', 'a', 'God-inspired', 'moral', 'obligation', 'to', 'act', 'against', 'evil,', 'twin', 'brothers', 'Conner', 'and', 'Murphy', 'set', 'out', 'to', 'rid', 'Boston', 'of', 'criminals.', 'However,', 'rather', 'than', 'working', 'within', 'the', 'system,', 'these', 'Irish', 'Americans', 'decide', 'to', 'take', 'swift', 'retribution', 'into', 'their', 'own', 'hands.', 'Action', 'Thriller', 'Crime']"
